44;Coffee Break;5/21/2018 10:30 AM;5/21/2018 11:00 AM;Social;;;;#XP-PX 
45;Coffee Break;5/23/2018 10:30 AM;5/23/2018 11:00 AM;Social;;;;#XP-PX 
46;Coffee Break;5/21/2018 3:30 PM;5/21/2018 4:00 PM;Social;;;;#XP-PX 
47;Coffee Break;5/25/2018 3:30 PM;5/25/2018 4:00 PM;Social;;;;#XP-PX 
48;Coffee Break;5/23/2018 3:30 PM;5/23/2018 4:00 PM;Social;;;;#XP-PX 
49;Coffee Break;5/24/2018 3:30 PM;5/24/2018 4:00 PM;Social;;;;#XP-PX 
50;Coffee Break;5/25/2018 10:30 AM;5/25/2018 11:00 AM;Social;;;;#XP-PX 
7101;Distill the Core Domain from Your Legacy App;5/24/2018 4:00 PM;5/24/2018 5:30 PM;Practice;;Let's take a very common legacy application: **procedural code** everywhere, **anemic domain logic** fully entangled with technical concerns and code. Nothing but classical stuff, right? Our mission for this truly **interactive live-coding session** will be to identify and extract the **core domain logic** out of this tar pit in order to **add a new feature** that has been **desperately asked by our business** since months.<br><br>Last but not least, we will **clean the situation** for the years to come by properly **splitting the domain code from the technical** one using the **Hexagonal Architecture pattern**. <br><br>Ready to help us in that journey?<br>;"Bruno Boucard; Thomas Pierrain";B217
7134;Agile Roadtrip - Driving your Backlog as a Team;5/22/2018 4:00 PM;5/22/2018 5:00 PM;Practice;;"Want to know how your backlog can define the ""why"" and the ""what"", but leave the ""how"" for the development team?<br>Join us in this road trip where you'll also learn how to incorporate feedback and effectively drive your team using the backlog through a very simple analogy.";"Nuno Pereira; David Silva Cordeiro";B001
7205;Performance Test Driven Development in Virtual Time;5/23/2018 11:00 AM;5/23/2018 12:00 PM;Workshop;;TDD can give us a lot of information about functional correctness of a software system, but the way it is generally used currently cannot give much information on the performance characteristics of the implemented system. We typically do not find out about performance problems until the whole system is tested together, or worse, when it fails in production.<br><br>In this session we introduce new techniques for constructing unit tests that allow us to explore performance characteristics and detect problems before deploying the software. We can use virtual time to run performance experiments without waiting for real time to elapse, so we can get the fast feedback we are used to from the TDD cycle.<br><br>The tools and techniques present are based on adapting academic performance modelling and measurement work to a more practical context, allowing developers to harness it in their day to day development process.<br><br>We have developed a novel extension to a popular Java mock-object library that allows the specification of performance characteristics for mocked components. We can then use these to test performance characteristics without needing to assemble to whole system, or to wait for real time to elapse while tests run. This allows us to inspect performance characteristics early when we make changes to software, with quick feedback, and adapt the software appropriately, before suffering negative effects in production.<br>;Robert Chatley;B232C
7209;What We've Forgotten About Agile;5/22/2018 2:00 PM;5/22/2018 2:30 PM;Practice;;"In times of Lean Startup, Lean Enterprise, Spotify Model, and other buzzwords that have come up to describe the bridges between agile software development and the business, one continues to see frustration with ""agile"" project's results. This talk starts from the premise that we forgot what makes agile work - sound engineering practices that enable quick feedback - and seek to re-embrace those principles in a way that helps managers, analysts, and other business disciplines can support development teams to perform agility's most basic activities and to find success.<br><br>We will talk about new research about Agile Practices and Organizational Culture, Business Alignment and IT efficiency and do the obligatory review of the Agile Manifesto. Expect to come out of this talk eager to collaborate with engineers to turn Agile adoption around in your organization.<br>";Lourenco P. Soares;B002
7235;Through the Looking-Glass: Musings on Software Ecosophy;5/24/2018 4:00 PM;5/24/2018 5:00 PM;Practice;;The increasing pervasiveness of software means that complex software-embodying and software-embodied systems are now inextricably linked in many ways to the world around us. Looking across the interdisciplinary boundaries between systems thinking, ecology, philosophy, postmodern psychoanalysis, and architecture, we're going to pragmatically explore the importance of making software systems which support human existence, and we'll engage in a discussion on how our daily choices and processes affect the wholesomeness of the artifacts which we as a profession are responsible for.<br>;Ursula Maplehurst;B001
7253;Fighting the Bear: Culture & Fears of Agile transformation;5/22/2018 2:30 PM;5/22/2018 3:00 PM;Practice;;"Our story is based on a real experience of Raiffeisenbank being involved in the huge transformation for the last few years. <br><br>Hordes of the consultants from the market are ready to share their ""unique"" experience on how the classical team-level Scrum can solve all the problems of your organization. For some reason applying Scrum-by-the-book to an enterprise of a certain size regularly fails. Hmm.. May be we forgot something? Reality of large enterprise is not so friendly. One can say that there are frameworks which were designed to help companies with the issue of scaling. But there are plenty of questions in the cultural field still stay unanswered:<br><br>How to find and retain right product owner for banking products? Should you make former ""Head of Department"" a Product Owner and how the company can support her/him in this cultural shift?<br>How to deal with the habit of avoiding a feedback?<br>How to inject a ""Team-interview"" format into a rigid hierarchical structure?<br>How to transform existing ""Push"" mental models in managers' heads?<br>Scrum says that the team should be autonomous. In the enterprise. With a 20+ years of comand&control legacy. Reaallly?<br>How to scale the whole system and make sure that your setup is a right mixture of product & capability?<br>How to deal with IT complexity which stops you from being responsible for e2e product development?<br>Our path shows that the answers to these questions are not defined in any framework. And we believe that the vast majority of answers has great dependency on your corporate culture. At every single level. We can share the experience of our 2-year Agile Transformation, and we promise that it will be the most practical talk you've ever listened to.<br>";"Sergey Shcherbinin; Nikolay Knysh";B002
7257;It's Not About the Standup: Why Agile Isn't Working for You;5/23/2018 11:00 AM;5/23/2018 12:00 PM;Practice;;We’re several years into an agile transformation at IBM and some teams are thriving while others are still struggling. The reasons might surprise you (hint: it’s not about the practices). Come listen to stories of real-life teams and what characteristics seem to predict success or failure, in terms of agile adoption and business outcomes. Prepare to share your own stories and contribute to the discussion.<br>;Kristine Berry;B217
7300;Ship It or It Never Happened: The Power of Docker, Heroku & CircleCI;5/22/2018 4:00 PM;5/22/2018 5:00 PM;Practice;;"Shipping code is hard and it is rough! It doesn't have to be. Using Docker, Heroku and CircleCI you can set up a world-class Continuous Integration and Continuous Deployment pipeline in an hour with advanced functionality like Heroku preview apps, provisioning servers to scale on-demand and containers that leverage layering to enforce Enterprise requirements, while giving developers access, flexibility and speed to get their work done. All developers should know how to push their code publicly on the internet without relying on others or learning super specific skills for one cloud service. A Docker centric solution is applicable to services like Zeit Now or AWS ECS/Fargate. With my duluca/minimal-node-web-server Docker image, the audience will learn how to prepare their web apps for cloud deployment in a matter of minutes. They will also learn how to &nbsp;build their own minimal micro-services following security best practices.<br><br>";Doguhan Uluca;B003
7312;Continuous Integration in the Microchip and Silicon World;5/22/2018 2:00 PM;5/22/2018 3:00 PM;Practice;;Setting up test environments for hardware and microchip projects can take months of development time, with lots of manual work. These activities are very risky because feedback can only occur after producing a test chip or even the final product.<br><br>Applying the software development practices known as Continuous Integration to the hardware and microchip design world is now a reality, allowing these projects to start iterating prior to final systems availability, saving months of development time.<br><br>This talk will describe how the blurred lines between hardware and software worlds are vanishing due to the adoption of Continuous Integration practices. Existing technology helps to merge hardware and software flows, allowing teams to build, test and validate the systems with improved quality, faster and more frequently even before the production of the final microchips.<br>;Carlos Palminha;B003
7418;Fragile Agile - Coaching a Tired Team;5/23/2018 4:00 PM;5/23/2018 5:00 PM;Practice;;As an Agile Coach or Scrum Master do you want to add energy to your team that looks not enthusiastic or resists change? Is is possible to cause harm to your team even with proper Agile coaching? Yes, if you are working with tired, exhausted or even burned-out teams, they do need special treatment, usually counterintuitive to the coaches. Would you like to learn special set of actions, taken from the medical practice, tailored to work with exhausted people? Would you like to experience an upward spiral from tiredness to the true intristic motivation and creativity? Join me in the self test and practical steps discussion what needs to be modified in the coaching and facilitation techniques and in the Agile process that you as a coach or a scrum master can help your worn out team to transition into a better process and produce steady results.<br><br>;Anna Obukhova;B002
7421;Agile for the Introvert;5/24/2018 4:00 PM;5/24/2018 5:00 PM;Practice;;"Ever wondered why some people prefer to work alone? Or why some people cringe when pair programming is mentioned? It might be that that person, like me, is an introvert. But is is really that simple? Can we really put every person in a box labeled ""introvert"" or ""extrovert"" or are we all just ambiverts? <br><br>During this session I will talk about introverts, extroverts and everything in between. <br>Drawing from almost 15 years of personal experience being an introvert on agile teams I will talk about the differences of being an extrovert<br>or an introvert, how to foster an inclusive team environment, and the importance of psychological safety.<br><br>You will hopefully leave this session better fit to help EVERYONE on your team to reach their full potential!<br>";Tobias Anderberg;B002
7425;The Product Owner and Scrum Master Brain Transplant! Mwuhahahaha!!!;5/22/2018 4:00 PM;5/22/2018 5:00 PM;Practice;;Imagine you are a Mad Agile Scientist and have a diabolical experiment to conduct - what would happen if you exchanged the brains of a Product Owner and Scrum Master? Mwuhahahaha!!! How would the body of a Product Owner with the brain of a Scrum Master act? And vice versa?<br><br>Perhaps the Scrum Master would now treat the team like a backlog? This Scrum Master would be focused on value and maintaining a coaching backlog of team and person improvements. This Scrum Master is refining the team, crafting a unit that delivers value.<br><br>And perhaps the Product Owner might treat the backlog like a team? Rather than backlog refining, they coach the backlog. They would be focused on nurturing, protecting, and empowering the backlog. The backlog might transform from an irritation into a labor of love.<br><br>Although this experiment sounds terrible, this change of perspective might be what you need to reanimate your dead team or backlog.<br><br>Join the fun and come learn what horrifying results await!<br>;Alex Sloley;B002
7506;From Feature Branching to Flow;5/24/2018 11:00 AM;5/24/2018 12:00 PM;Practice;;With the rise of distributed version control systems, feature branches are again popular because it is so easy to create them. However easy doesn’t mean cheap. When feature branches become long lived branches they become problematic as they introduce batch work which impacts stability and the delivery flow of the team. <br><br>But what is the alternative ? Reducing the batch size, meaning having everybody of the team commit more frequently into mainline, and thus integrating more often and thus adopting Continuous Delivery. Which brings us closer to a single-piece flow.<br><br>But how do you make sure it doesn’t become a mess when everybody commits continuously into mainline ? During this session I will present 4 techniques to help keep the code base always working and releasable while frequently committing to mainline: incremental development, hiding new functionality, branch by abstraction and feature toggles.<br><br>The key takeaway is an appreciation of a different branching strategy.<br><br>The target audience is software engineers or anyone interested in seeing a code base gradually evolve.<br>;Thierry de Pauw;Auditorium
7525;Maximizing Flow by Visualizing Feature Timelines;5/22/2018 4:00 PM;5/22/2018 5:30 PM;Practice;;"<br>Don Reinertsen once said, ""The enemy of flow is the invisible and unmeasured queues that undermine all aspects of product development performance,"" yet most development teams focus more on estimation than the ruthless elimination of time their work items spend in wait states. They remain unaware of the pernicious negative impact of these invisible queues on their productivity. In this talk you'll learn the importance of visualizing and measuring queues for your team using feature timelines, and how small improvements in limiting work in progress and reducing time spent waiting can lead to major improvements in performance. <br><br>We'll review the work timelines for several teams, and shows how visualizing feature development using timelines provides a radically clear view of team progress and areas where work is getting stuck. You'll see how not managing time spent in wait states is such a suck on team productivity and motivation, and what to do to address those situations.<br><br>We'll be using the application Flow to visualize and measure the presence and impact of these hidden queues on team productivity. Flow is a SAAS application that enables teams to visualize and manage their development work and coordinate it with other teams easily and effectively. Unlike other agile and lean applications that provide obscure, irrelevant and arcane metrics and dashboards, Flow enables teams to clearly see their progress and identify areas to improve. You'll leave with a deeper understanding of lean principles, and a checklist of practical steps to confront and manage queues in your own team's work.<br>";Paul Rayner;B217
7532;Inspired Teams : Emotional Intelligence as a Performance Multiplier;5/24/2018 2:00 PM;5/24/2018 3:00 PM;Practice;;"Creating an environment where teams thrive and perform can be challenging; the composition of the team may be off, communication tools get in the way and employee engagement scores across the industry are at historic lows. The good news is that there is science available to guide change leaders in increasing the chances of helping - rather than harming - teams towards high performance and finding inspiration in work. In this talk, one of the authors of the Harvard Business Review-published Team Emotional Intelligence (TEI) concept and an enterprise transformation coach with experience from Nokia, Intel, McAfee and Statoil explain the science behind TEI and the next generation team framework, called Inspired Teams, which builds on TEI and incorporates concepts from Agile. They will detail the tangible business benefits that result from finding inspiration in work and provide practical guidance on how to get there. At the end of this session, participants will understand how change leaders can create an environment where teams can transcend high performance and unleash Inspired Teams.<br>";"Jorgen Hesselberg; Steven Wolff";B002
7556;Business Value Over Architecture?;5/23/2018 3:00 PM;5/23/2018 3:30 PM;Practice;;At the core of lean product delivery is -of course- the continuous delivery of a product. Yet, how does this impact the architecture, especially when welcoming changing requirements (even late in development)? Basically, the architecture should be enabled to incorporate these changes and therefore to emerge over time. This implies not to finalize the architecture upfront.<br><br>For a small team being jointly responsible for the product delivery AND the architecture this is often already a challenge yet even more so for a large team. But, also for large-scale agile development the requirement for an emergent architecture holds true. However, it is difficult if not unrealistic to expect e.g. 300 team members to decide jointly on the architecture.<br><br>Moreover, the role of and support for the architecture depends not only on the degree of the size of your development effort but as well on the degree of complexity of the system. <br><br>In this session I report on my experiences using different models for supporting an emergent architecture in different (mainly large-scale) environments that take the degree of complexity into account.<br>;Jutta Eckstein;B217
7599;Hypothesis Driven Development by Example;5/24/2018 11:00 AM;5/24/2018 12:00 PM;Practice;;Hey, psst!? Are you Continuously Deploying yet? You know everybody is doing it, right?<br><br>Why? <br><br>Some to go faster. Some to increase quality. Some because, let’s face it, it’s a really cool buzzword.<br><br>But let’s talk about what the _real_ reason is. _Should_ be. The control necessary to do Hypothesis Driven Development. Or, as I like to call it: Test First Product Management.<br><br>With the popularity of Lean Startup, we’ve seen a significant uptake in these kinds of business experiments. But how does it work in practice? We need feature toggles, A/B testing, analysis tools, and more? That sounds difficult. How do we get started today? <br><br>In this talk I’ll go through some examples, showing how to build a simple system that allows you to start with HDD right now, by coding it right on stage. And I’ll even give some hints on how to structure your process around that along the way.<br>;Wouter Lagerweij;B001
7607;Should Testers Participate in Code Reviews?;5/23/2018 12:00 PM;5/23/2018 12:30 PM;Practice;;"A lot of software sucks. It’s poorly documented and unmaintainable. New team members take ages to get up to speed and the support team struggle to understand it. The maintenance and enhancement costs increase over time and, sooner or later, someone suggests a rewrite.<br><br>There are a lot of reasons why this happens, but one of them is the industry’s poor approach to code-review/peer-review. When peer-reviews are conducted solely by developers, the focus is on those aspects that are of most interest to them. The documentary aspect of unit tests, the ease of on-boarding new team members, and the impact on those tasked with QA are often ignored.<br><br>The inclusion of team members that have QA expertise can go a long way to improving this situation, ESPECIALLY if they don’t have development experience. As well as ensuring that unit tests adequately document the behaviour of the code, it also enables QA to make good, risk-based judgements about which areas of the code are most in need of additional testing, whether manual, automated or exploratory.<br>&nbsp; <br>In this highly interactive session, we’ll explore how and why team members with QA expertise should participate in the peer-review of development commits. We’ll dig into the positive impact this has on our products, our processes and our people. You’ll leave with an actionable list of improvements including a structured description of an inclusive peer-review process and a modified Definition of Done.<br>";Seb Rose;B232C
7614;Games for Learning About Conflict Resolution;5/23/2018 2:00 PM;5/23/2018 3:30 PM;Workshop;;Conflict isn’t inherently a bad thing – it’s inevitable when people are working closely together on things that they care about. In fact, diverging viewpoints can bring new insights to help teams move forward and create something new. Dealing with conflict head-on is challenging for many people, yet few teams spend time explicitly considering “how will we work together when things get rocky?” Teams need to build the skills to be able to navigate through rough times together and come out with win-win solutions.<br><br>This workshop will present useful models for considering team conflicts supported by games teams can use to develop and practice conflict resolution skills. The models address underlying drivers of conflict, modes for responding to conflict, assessing conflict severity to determine appropriate interventions, and the patterns of principled negotiation. The games build on the concepts to help participants gain insight and develop important skills in a non-intimidating and memorable way.<br>;Ellen Grove;B232C
7626;Improving on 100% Coverage: Demonstrating Mutation Testing With Cosmic Ray;5/23/2018 2:00 PM;5/23/2018 3:30 PM;Practice;;"A diligent approach to test-driven development naturally results in code with very high levels of test coverage at, or approaching, 100%. Nevertheless, even with high levels of coverage, and sophisticated techniques such as property-based testing, programs can exhibit surprising failures.<br><br>Mutation testing further tightens the testing vice, by deliberately breaking – or mutating – production code, in order to determine whether such breakage is detected by the test suite. If not, then there is clearly room for improvement in the test suite. Alternatively, the code that has been mutated is not used, and can be removed from the system under test.<br><br>In this talk, we’ll demonstrate our open-source mutation testing tool, Cosmic Ray and its application to libraries with 100% statement and branch coverage. We’ll explore the particular challenges of mutation testing, including performance and scalability, the difficulty in interpreting the results, and a novel technique for anchoring the metadata used to control the mutation testing process to particular locations in the production code. &nbsp;You’ll see how mutation testing has helped us discover subtly dead code where only parts of statements are never executed, improved testing of complex expressions, and made more rigorous the testing of complex data structures. We’ll demonstrate the challenges of mutation testing locally by developers on their own computers, and how to overcome these challenges by scaling up, using infrastructure provisioned in the cloud. &nbsp;<br>";"Robert Smallshire; Austin Bingham";B002
7630;User Stories Are Fun! Capture the Magic With Story Cubes® & Innovation Games®;5/23/2018 2:00 PM;5/23/2018 3:00 PM;Workshop;;"Does the idea of writing user stories get you and your Team down? &nbsp;If you feel there has got to be more to a user story than that tired, old “As a [user], I want…” template, then this session is for you! &nbsp;In this hands-on and practical session, Carlton Nettleton will show the essential elements to writing great user stories and you will practice two techniques to find hidden requirements using Innovation Games® and Story Cubes®. &nbsp;Start writing better stories today!<br>";Carlton Nettleton;B217
7646;Promises, Always Promises…;5/23/2018 4:00 PM;5/23/2018 6:00 PM;Practice;;The concept of promises in software programming isn't new — but as it is the case with many other topics, it has regained attention 35 years after its invention with the advance of web client programming: promises allow indeed to express nicely sequences of asynchronous behaviours. If at the first glance promises seem fairly easy to use, it's a whole other business when it comes to understand them with enough depth to be able to implement their mechanism.<br><br>This session ambition something akin to skiing down an icy double black diamond trail with a monoski: to program in a ridiculously short amount of time a full-fledged promises framework in JavaScript, in the hope to understand how it *really* works. And maybe also to learn few things along the way about Test-Driven Development, Code Reading and Hegelian philosophy (or not). Thus, we will here reverse the common approach of learning in order to be able to do — and instead, do in order to be able to learn.<br><br>Participants are invited to come with their computer to code along during the session. Those who learn by doing will joyfully dabble into the code, the rest of the crowd should have fun enough eating popcorn and watching the presenter making a fool (or a hero) of himself attempting doing something impossible.<br>;Emmanuel Gaillot;B232C
7654;Contract Testing in Theory and Practice;5/24/2018 4:00 PM;5/24/2018 5:00 PM;Practice;;"End-to-end tests are usually brittle, slow, and hard to work with, but unit and integration tests often inspire a false sense of confidence. This tension between industry best practice (test automation pyramid) and business demand for high confidence results in testing the same functionality multiple times, with a negative effect on costs and speed of feedback. <br><br>To write unit and integration tests we need test doubles (fakes, stubs, mocks etc.) to &nbsp;simulate a component’s dependencies. Contract testing is a technique that gives us confidence that our test doubles accurately simulate the dependencies that they replace. <br><br>Contract testing has been known about for a long time, but the extra investment in creating and maintaining (yet another) suite of tests has restricted their uptake. With the growth of micro-services, there is an urgent need for a renaissance in contract testing, with a specific focus on consumer driven contracts. This has led to the creation of the PACT open source tool, which is designed to facilitate the adoption of contract testing for HTTP based micro-services.<br>&nbsp;<br>In this session, we’ll examine the motivation for contract testing, look at how you can incorporate contract testing in your development practices, and explore an open source tool, called PACT, that can help streamline contract testing for HTTP based services (including REST & micro-services).<br>";Seb Rose;B003
7658;Creating a Distributed Design Authority: Lessons for Modern Software Architects;5/24/2018 11:00 AM;5/24/2018 12:00 PM;Practice;;"The best way to grow an autonomous, self-organizing team is to give the team responsibility and authority over the software it designs. &nbsp; Centralized design authorities --- imagine the traditional software architect --- will nearly always be slower, more rigid, and all around less agile than an empowered collection of developers who can immediately respond to rapidly changing information. &nbsp;Modern software development teams need architects who can create and foster a distributed design authority, a situation in which individuals are empowered to decide the direction of the software system. &nbsp;In this session we’ll learn how to create a distributed design authority and keep it running safely and effectively.<br>";Michael Keeling;B002
7659;Keep the Oral History Alive With Architecture Haiku;5/22/2018 2:00 PM;5/22/2018 3:00 PM;Workshop;;"My team, like many software development teams, rarely writes architecture documentation. &nbsp;Instead, we rely on storytelling to spread ideas and explain the rationale for our decisions. &nbsp;Relying only on oral history for describing our designs has one huge flaw: people. &nbsp;People forget. &nbsp;People move to new teams. &nbsp;People get sick and aren’t always available to tell a story exactly when you need it. &nbsp;To help us keep the oral history alive we use a variety of lightweight documentation methods including the architecture haiku. Architecture haiku is a bite-sized summary of your software system’s architecture that is cheap to make, easy to change, and delightful to read. &nbsp; &nbsp;In this session you’ll learn how to create and foster an architecture oral history by building an architecture haiku.<br>";Michael Keeling;B217
7668;Retro Poker: A Game Technique to Boost Your Team Continous Improvement;5/23/2018 12:00 PM;5/23/2018 12:30 PM;Practice;;"The Manifesto says: ""At regular intervals, the team reflects on how to become more effective, then tunes and adjusts its behavior accordingly"". <br>Okay, but let's be honest: The ""Continue doing, Stop doing and Start doing"" template is not enough anymore. This session will present to ScrumMasters, Agile Coaches or even Managers or Developers, the Retro Poker, a tool to discuss and understand the current team context and choose the best facilitation technique to be applied.<br>";Luiz Lula Rodrigues;B002
7675;Cultivating Your Software Design Heuristics;5/23/2018 2:00 PM;5/23/2018 3:00 PM;Practice;;"The ouroboros (οὐροβόρος in the original Greek) is an image or archetype of a serpent shaped into a circle, clinging to or devouring its own tail in an endless cycle of self-destruction, self-creation, and self-renewal. Becoming a good software designer sometimes feels like that. We all use design heuristics (even if we haven’t articulated them to others) to discover, understand, explore, create, modify, or extend complex software systems.Heuristics can aid in design, guide our use of other heuristics, and even determine our attitude and behavior. As agile software designers we value frequent feedback and &nbsp;decomposing larger design problems into smaller, more manageable chunks.<br><br>This talk introduces you to some valuable heuristics I've collected over years as well as several design and modeling heuristics trecently distilled from discussions with developers from the Domain Driven Design community. It will challenge you to grow designer by becoming &nbsp;more aware of your personal design heuristics and how they are shaped and how they can evolve. You can grow as a designer by examining and reflecting on the decisions you make and their impacts, becoming more aware of seemingly minor decisions that were more important than you thought, and putting your own spin on the advice of experts.<br>";Rebecca Wirfs-Brock;B001
7682;Liberating Structures... 36 Tried and True Facilitation Techniques to Amp up Collaboration;5/24/2018 11:00 AM;5/24/2018 12:00 PM;Workshop;;You will learn how to facilitate the discussions your org needs and your org will learn how to have constructive dialogs. I am going to demonstrate how to use these techniques in the workshop. And all the attendees are going to be fully immersed and ready to wield their new knowledge the very next day at work.<br><br>Come learn how to help your team(s), org(s), and company(ies)!!!<br>;Alex Sloley;B217
7683;Mastering Self-Organization;5/24/2018 2:00 PM;5/24/2018 3:00 PM;Practice;;"Self-organization is one of the fundamental aspects of agile organizations. Yet it is a challenge and there are lots of myths around it.<br>Some people say: ""With self-organization, I lose control totally"". Others are happy as they think ""Wow! This means I can all do it my way"".<br>The truth is - of course - somewhere in the middle: self-organization is still a form of organization.<br>That means, that all essential problems, that organizations need to cope with, need to be also coped with in organizational eco-systems that are stronger based on self-organization. <br>But how? And to what extent? And how to achieve a good balance between the essential organizational needs of alignment and autonomy.<br>In this talk we will de-mystify and look at the key ingredients of self-organization. Based on my 20 years of SW development leadership experience at Ericsson, one of the world's largest SW companies with more than 20,000 Developers, I will share what we have discussed, experimented and learned in this area.<br>";Hendrik Esser;B217
7684;Inclusive Collaboration: The Sensory Experiment;5/23/2018 4:00 PM;5/23/2018 6:00 PM;Workshop;;Explore how different environmental conditions impact our ability to perform a task and experience how understanding sensory difference can help you get the most out of yourself and your team.<br>Following the success of last years Silence Experiment, Inclusive Collaboration is back with the next in the series: #2 The Sensory Experiment. <br>This time around our intrepid participants will explore different sensory environments whilst creating a simple product for charity.<br>We will explore a variety of conditions and in each consider our level of comfort/discomfort and the resulting effect on the products produced, both in terms of number and quality.<br>We will then consider more broadly how homogenous or varied people's preferences are and what effect this may have in the workplace.<br>We will discuss how we might change the ways we collaborate accordingly.<br>;Sallyann Freudenberg;B217
7685;Dealing with Complexity – A Serious Learning Workshop;5/25/2018 9:00 AM;5/25/2018 5:30 PM;Workshop;50;"Have you ever wanted to learn how to deal with Complexity in an effective way?<br>Have you ever wanted to learn how to use the power of Kaizen to improve your learning process?<br>Come to play, learn and grow your knowledge about Agile & DevOps with this <strong>un-for-get-ta-ble</strong> Serious Learning Workshop!<br>In a just a single day of playing an iterative & incremental Serious Learning ""Live-Action Role-Playing"" (LARP) Game, you will:<br><ul><li>Learn the real meaning of the Agile Manifesto.</li><li>Learn when and how to conduct safe-to-fail experiments.</li><li>Learn when and how to conduct set-based design and concurrent engineering.</li><li>Learn when and how to use Scrum to transition a problem from the complex to the complicated realm.</li></ul>";Nuno Rafael Gomes;B110
7686;"Keynote by Kent Beck on ""XP as an Incentive System""";5/23/2018 9:00 AM;5/23/2018 10:30 AM;Keynote;;Every social system creates incentives. What behavior is encouraged on an XP team? What behavior is discouraged? How do incentives align and misalign among the people involved?<br>;Kent Beck;Auditorium
7687;Start Your Engines! Accelerating DevOps Performance Using Lean Metrics;5/25/2018 4:00 PM;5/25/2018 5:00 PM;Workshop;;"""We have reached an impasse and cannot accelerate our DevOps performance?"" Does this sound like a common issue?<br />Often companies have DevOps practices in place, but are unable to accelerate their throughput of delivery speed. The ability to accelerate the time to deploy code releases is one of the key benefits of DevOps.<br /><br />Lean thinking and management practices can further accelerate DevOps delivery by providing a set of measurement standards to help create more beneficial products, save money, boost productivity, reduce waste, and map to value.<br /><br />Lean practices accelerate performance of project delivery in a DevOps environment by using a single, optimal set of practices and metrics that matter to reduce waste and accelerate productivity. Creating a system that bases their operations on lean principles that includes the following (a) value, (b) value streams, (c) flow, (d) pull, and (e) perfection. Consider lean calculations such as Takt time, Cycle Time, Queue Time, MTTR, and process lead time to help accelerate DevOps practices.<br /><br />Other lean measures and metrics such as mean time to recovery (MTTR) can resolve the amount of time that to recover from failure, while Total Containment effectiveness (TCE), defect stratification by type, Poisson modeling for defect clustering, total defects per unit (TDU), rolled throughput yield (RTY) can be used to get to the root cause of defects and reduce them. While these are complex metrics used in Lean and Lean Six Sigma environments, many of their principles can be used to turbocharge operations.<br /><br />In this session, the tenets of lean thinking will be linked to ways to improve and accelerate execution in DevOps environment. Flashcards will be provided to participants to train them on the tenets of lean metrics.<br /><br />As a Lean Six Sigma Black Belt, I am passionate to find ways to accelerate throughput and performance, and remove bottlenecks and defects. This talk was presented at Agile2015, and well received by the group as a workshop where they uncovered better ways to improve software delivery processes. The talk is specifically formulated to improve DevOps but lean metrics can be used to measure and improve performance across all facets of software delivery.<br />";Gail Ferreira;B113
7688;The Fifth Discipline: Keys to Unlocking the Transformational Power of Scrum;5/25/2018 9:00 AM;5/25/2018 12:30 PM;Workshop;25;"In 1990 Peter Senge published his seminal work, “The Fifth Discipline.” The five disciplines contained in the book are key to successful organizations, and have profoundly changed organizations that have adopted them. They are particularly important to the success of Scrum teams; however, many Scrum practitioners are not aware of the five disciplines. In this tutorial, you will learn about the five disciplines and how they are the foundation of team transformation. You will participate in group exercises to explore how to apply them to unleash the power of Scrum in your organization.<br>";Neil Harrison;B113
7690;Agile Requires Continuous Testing—Not Just Test Automation;5/25/2018 4:00 PM;5/25/2018 5:00 PM;Workshop;;Given that most teams (Agile or not) report test automation rates around 30%, it’s not surprising that many development teams cite testing as one of their primary pain points. Adopting Agile, with its fast and frequent iterations, only exacerbates underlying problems with traditional approaches to test automation. Brittle UI tests need constant maintenance to keep pace with the evolving application, late-iteration testing is often the bottleneck for getting user stories “done done” on time, and slow test execution time is not compatible with CI and Agile’s emphasis on fast feedback. In fact, it’s not uncommon for regression suite execution time to exceed the total length of the sprint itself!<br>For teams to meet business expectations for more software—faster—without putting the business at risk, testing needs to shift perspectives. We used to ask “Are we done testing,” and answer it by checking whether new requirements/stories were covered and how many regression tests were executed. That’s no longer feasible when a releasable candidate must be delivered every two weeks, or sooner—and a software failure is now considered a business failure. To protect the brand and the user experience in the context of Agile release cycles, we need to ask “Does the release candidate have an acceptable level of risk?” This is where Continuous Testing comes in.<br>;Ingo Philipp;B105
7691;Visual Engagement: Visual Thinking Applied on Emergent Practices Adoption;5/21/2018 11:00 AM;5/21/2018 12:30 PM;Workshop;;Emergent Practices and Visual Thinking are wide concepts that for many times become subjective in our discussions. During the past few years a lot has been said about these subjects disconnectedly, but do we really understand? What are Emergent Practices? Why should we use them? Isn’t Visual Thinking just about doing a little drawing instead of writing? Do these two things work together?<br>This talk aims to demonstrate through simple practices how Visual Engagement can support the adoption of Emergent Practices on a daily basis of agile teams providing clarity to complex decision making.<br>;João Reis;B105
7693;DevOps Practices Tutorial;5/21/2018 9:00 AM;5/21/2018 12:30 PM;Workshop;20;This tutorial presents the practices involved in the DevOps mindset and some tools commonly used to implement them. It offers a mix of theory and practice with a hands-on approach. Practices like Infrastructure as Code, Database Versioning, Immutable Infrastructure and Continuous Delivery will be presented using tools like Docker, Kubernetes, Openshift, Jenkins, FlywayDB and Ansible. Participants bring their notebooks.<br>;Nicolas Paez;B217
